"","logFC","logCPM","F","PValue","FDR","SYMBOL","GENENAME","ENTREZID"
"ENSMUSG00000120980",-3.94611112832519,-1.45998314975482,10.0877744051006,0.00753416202483535,0.0151226529304799,NA,NA,NA
"ENSMUSG00000084917",-2.83830681824868,-0.363839772975024,9.47248418009317,0.00754813795085629,0.0151490249522843,NA,NA,NA
"ENSMUSG00000058638",-0.65347229498946,5.04401981199201,10.0263314383719,0.00754939279362897,0.0151498628898768,"Zfp110","zinc finger protein 110","65020"
"ENSMUSG00000051586",-1.35671205479998,2.94687792121182,10.0265132678434,0.00755133452922872,0.0151520789217406,"Mical3","microtubule associated monooxygenase, calponin and LIM domain containing 3","194401"
"ENSMUSG00000032741",-0.788903740129136,4.03876003476913,10.0239030485664,0.00755529276041692,0.0151583401989602,"Tpcn1","two pore channel 1","252972"
"ENSMUSG00000086495",-1.93660725250401,-0.343259540534611,9.92473040146822,0.00755657848854336,0.0151592387840354,"Gm13778","predicted gene 13778","102632821"
"ENSMUSG00000029405",0.659261120165924,6.51974452583725,10.0224343951758,0.00755815221481163,0.0151607148583799,"G3bp2","G3BP stress granule assembly factor 2","23881"
"ENSMUSG00000025608",-1.43122652645623,3.22261891924111,10.0190885359275,0.00756777426980407,0.0151783327639469,"Podxl","podocalyxin-like","27205"
"ENSMUSG00000031125",1.1055729000891,3.26740159770671,10.0107686113548,0.00758752939477815,0.015216267938342,"3830403N18Rik","RIKEN cDNA 3830403N18 gene","70691"
"ENSMUSG00000026586",1.5095454836467,3.38780598855636,10.0082509222671,0.00759174162933471,0.0152215443594543,"Prrx1","paired related homeobox 1","18933"
"ENSMUSG00000022498",0.689943565878258,5.02706038229492,10.0077773618492,0.00759184304978256,0.0152215443594543,"Txndc11","thioredoxin domain containing 11","106200"
"ENSMUSG00000035129",-1.94987868410026,-0.62474105945695,9.63138021271302,0.00759878886845049,0.0152337824927285,NA,NA,NA
"ENSMUSG00000027742",0.756584337233987,4.63737715031094,10.0026759116973,0.00760366544189534,0.0152408986438659,"Cog6","component of oligomeric golgi complex 6","67542"
"ENSMUSG00000020387",-1.41642328299716,3.3624803840978,10.0030323630631,0.00760402321661293,0.0152408986438659,"Jade2","jade family PHD finger 2","76901"
"ENSMUSG00000027663",1.30170693889868,2.86353356459728,9.99733074445359,0.00761763581033752,0.0152664914395699,"Zmat3","zinc finger matrin type 3","22401"
"ENSMUSG00000114709",-2.89198756620358,-0.737911922122192,9.29841120144963,0.00762664723757295,0.0152828583973206,NA,NA,NA
"ENSMUSG00000048271",-0.839424105061996,4.08272225163377,9.99173115235774,0.00762918563511763,0.0152862520150812,"Rbm33","RNA binding motif protein 33","381626"
"ENSMUSG00000030996",-5.8023994733838,-1.63553982019869,10.5763484758568,0.00763119310915787,0.0152885812118252,"Art1","ADP-ribosyltransferase 1","11870"
"ENSMUSG00000035067",-1.74918038252418,1.16989888363239,10.0096786412596,0.00763489149929802,0.0152942971542072,"Xkr6","X-linked Kx blood group related 6","219149"
"ENSMUSG00000011267",1.75905097436731,0.324598498224535,10.0108953389556,0.00764388727509228,0.0153106224364269,"Zfp296","zinc finger protein 296","63872"
"ENSMUSG00000108601",-3.29157771174044,0.34455540390248,9.65410558513372,0.00765536081650944,0.0153319064924845,NA,NA,NA
"ENSMUSG00000036466",-2.55603875755724,1.90025575994626,9.96031270774672,0.00765816921706282,0.0153358334968808,"Megf11","multiple EGF-like-domains 11","214058"
"ENSMUSG00000118202",-3.09188683720953,-1.13049011263262,9.18076132775833,0.00766224774351854,0.0153423028357106,NA,NA,NA
"ENSMUSG00000104940",-6.34602188601098,-1.42391997622533,10.6123188329882,0.00767899893881053,0.0153741427243442,NA,NA,NA
"ENSMUSG00000034826",0.852149304667829,4.4361595259492,9.9675678457606,0.00768500342873194,0.0153843681698414,"Nup54","nucleoporin 54","269113"
"ENSMUSG00000102649",-3.35899083044382,-0.994711219118485,9.27442725622494,0.00768580688040659,0.0153843681698414,NA,NA,NA
"ENSMUSG00000037816",0.892152789407868,4.40489868856117,9.96638759667482,0.00768775676131154,0.0153865689250453,"Fbxw17","F-box and WD-40 domain protein 17","109082"
"ENSMUSG00000120757",-4.15342576372214,-1.49765347865819,9.95934970241532,0.00769210212675539,0.0153935630770252,NA,NA,NA
"ENSMUSG00000027985",-1.1697517585784,2.70161259691373,9.96494938343379,0.00769495172170583,0.0153975626521592,"Lef1","lymphoid enhancer binding factor 1","16842"
"ENSMUSG00000038677",2.39545752003311,-0.797806168337112,9.53576376295882,0.00769597571348737,0.0153979087232254,"Scube3","signal peptide, CUB domain, EGF-like 3","268935"
"ENSMUSG00000107994",1.23514811998171,1.18356542812309,9.97073115350558,0.00769814095388703,0.0154005378459396,NA,NA,NA
"ENSMUSG00000042426",0.744885351595212,3.91730363361345,9.96014489860353,0.00770249322028572,0.0154075411646909,"Dhx29","DExH-box helicase 29","218629"
"ENSMUSG00000024112",-2.06345544448908,1.00676829898676,9.97860942161584,0.00770384237290271,0.0154085363755172,"Cacna1h","calcium channel, voltage-dependent, T type, alpha 1H subunit","58226"
"ENSMUSG00000039633",-1.43172920849524,2.44981743022614,9.9613589677666,0.0077048966805653,0.0154086170749908,"Lonrf1","LON peptidase N-terminal domain and ring finger 1","244421"
"ENSMUSG00000025650",1.75068665353461,1.89377021766108,9.9632670508191,0.00770558598875347,0.0154086170749908,"Col7a1","collagen, type VII, alpha 1","12836"
"ENSMUSG00000121121",-1.98408661555023,-0.889744651599269,9.50768632840122,0.00771445485243972,0.0154246471041211,NA,NA,NA
"ENSMUSG00000029454",-2.83898244932248,-0.571279696804997,9.40851070906004,0.00772141946323716,0.0154368665578287,"Mapkapk5","MAP kinase-activated protein kinase 5","17165"
"ENSMUSG00000004127",0.903326802052309,3.31489903290464,9.95020667009544,0.00772628400966679,0.0154448852708984,"Trmt10a","tRNA methyltransferase 10A","108943"
"ENSMUSG00000009555",0.664594982498244,6.66814889848425,9.94909616296598,0.00772781872967429,0.0154462466058326,"Cdk9","cyclin dependent kinase 9","107951"
"ENSMUSG00000036644",0.651926077503317,5.24070548841361,9.93719933155048,0.00775583079885369,0.0155003678800119,"Tbc1d9b","TBC1 domain family, member 9B","76795"
"ENSMUSG00000031537",0.591539849833697,5.7947182406819,9.9368409088743,0.00775660922929461,0.0155003678800119,"Ikbkb","inhibitor of kappaB kinase beta","16150"
"ENSMUSG00000098447",-3.37838327519466,-1.36186991100108,9.4396322901347,0.00775955585315976,0.0155045437936189,NA,NA,NA
"ENSMUSG00000034563",-2.35388759804345,-0.387434512278878,9.68094439695242,0.00776649452834983,0.0155166945120841,"Ccpg1","cell cycle progression 1","72278"
"ENSMUSG00000072763",-1.2383987257961,1.39199129234425,9.93878689339294,0.00777150157139376,0.0155249837618668,"Zfp1007","zinc finger protein 1007","77200"
"ENSMUSG00000045106",-1.86132508184475,0.00732005435719232,9.92949316577523,0.00777612135486216,0.0155324976455643,"Ccdc73","coiled-coil domain containing 73","211936"
"ENSMUSG00000070426",0.629121091790827,4.564183074767,9.92281047495324,0.00778997739182565,0.0155584568882108,"Rnf121","ring finger protein 121","75212"
"ENSMUSG00000061887",0.614355152003363,4.7086020271432,9.91368890355882,0.00781155296717223,0.0155998264718595,"Ssbp3","single-stranded DNA binding protein 3","72475"
"ENSMUSG00000109739",-1.83667022292688,-0.098280023961549,9.88296565869107,0.00781528680897095,0.0156055605600609,NA,NA,NA
"ENSMUSG00000025155",0.652046461499451,5.10876735059001,9.91130155149939,0.00781709315326118,0.015607444981456,"Dus1l","dihydrouridine synthase 1 like","68730"
"ENSMUSG00000046808",-1.33968971997178,1.54303944601716,9.91906162350692,0.00782252957585534,0.0156165759258469,"Atp10d","ATPase, class V, type 10D","231287"
"ENSMUSG00000032666",0.827255754362077,4.27677915862493,9.90853363899956,0.00782401692469066,0.0156168337522525,"1700025G04Rik","RIKEN cDNA 1700025G04 gene","69399"
"ENSMUSG00000082675",1.44437067572349,0.235241261712185,9.93949730545723,0.00782438500879727,0.0156168337522525,NA,NA,NA
"ENSMUSG00000063889",1.51284048997822,5.86238714634323,9.90704986411532,0.00782720925035569,0.0156207475145252,"Crem","cAMP responsive element modulator","12916"
