"","logFC","logCPM","F","PValue","FDR","SYMBOL","GENENAME","ENTREZID"
"ENSMUSG00000000682",3.58652099642142,8.53305281309359,68.1151326922494,1.74912857828387e-06,0.000187260256608817,"Cd52","CD52 antigen","23833"
"ENSMUSG00000036594",4.27904948528999,8.82813475780787,67.6705468788708,1.81339742278414e-06,0.000192556316967295,"H2-Aa","histocompatibility 2, class II antigen A, alpha","14960"
"ENSMUSG00000005470",3.29899815757436,5.97629953921566,67.6395110360841,1.81988228604474e-06,0.000192556316967295,"Asf1b","anti-silencing function 1B histone chaperone","66929"
"ENSMUSG00000051517",3.04280256121495,2.86746222798666,67.6902203252969,1.84724616794768e-06,0.000194197671766105,"Arhgef39","Rho guanine nucleotide exchange factor 39","230098"
"ENSMUSG00000046908",4.44456263218247,1.99166322514551,63.310749161775,1.86173252188385e-06,0.000194197671766105,"Ltb4r1","leukotriene B4 receptor 1","16995"
"ENSMUSG00000051041",-1.49553861732388,6.15175637439542,56.9850030269817,1.86759491998575e-06,0.000194197671766105,"Olfml1","olfactomedin-like 1","244198"
"ENSMUSG00000003352",3.69650985141457,3.09415792950248,67.5218228436113,1.89955425270175e-06,0.000196392200537902,"Cacnb3","calcium channel, voltage-dependent, beta 3 subunit","12297"
"ENSMUSG00000030111",3.2019908176954,1.1068238600706,58.4917499472508,1.94347671523484e-06,0.000198904100276418,"A2m","alpha-2-macroglobulin","232345"
"ENSMUSG00000024798",7.20225373137521,1.1993468527814,51.0668619581913,1.94856497722246e-06,0.000198904100276418,"Htr7","5-hydroxytryptamine (serotonin) receptor 7","15566"
"ENSMUSG00000105987",2.48925736529832,5.74984353330709,66.7309591138367,1.95683025751409e-06,0.000198904100276418,NA,NA,NA
"ENSMUSG00000039745",1.81267900047272,5.57810723207799,66.5563457735965,1.98527184825183e-06,0.000199859928821989,"Htatip2","HIV-1 Tat interactive protein 2","53415"
"ENSMUSG00000027326",4.13183316782125,2.30429165571705,64.2358137134157,1.98832626916255e-06,0.000199859928821989,"Knl1","kinetochore scaffold 1","76464"
"ENSMUSG00000028312",1.78395518537596,5.5697975078855,65.840589732386,2.10494878392488e-06,0.000210364961019746,"Smc2","structural maintenance of chromosomes 2","14211"
"ENSMUSG00000079523",2.39725063004346,6.74156982802708,65.730541986826,2.12408559902861e-06,0.000210364961019746,"Tmsb10","thymosin beta 10","19240"
"ENSMUSG00000097352",4.69963606391459,2.17114815902539,62.396897517007,2.13716261645002e-06,0.000210364961019746,NA,NA,NA
"ENSMUSG00000076437",1.62885247558596,5.81274402650656,65.6432444886243,2.13934410145544e-06,0.000210364961019746,"Selenoh","selenoprotein H","72657"
"ENSMUSG00000044703",5.80732382476096,3.98687591708821,65.798244453141,2.18653106365329e-06,0.000213842738025292,"Phf11a","PHD finger protein 11A","219131"
"ENSMUSG00000112117",-2.37623914254864,2.79623448122785,51.9571242328529,2.22553495833725e-06,0.000216487118285999,"Rmst","rhabdomyosarcoma 2 associated transcript (non-coding RNA)","110333"
"ENSMUSG00000054203",7.96587839891486,3.67246799695981,56.8735453102824,2.24263911699889e-06,0.000216984329111556,"Ifi205","interferon activated gene 205","226695"
"ENSMUSG00000078763",5.17681721973154,3.71446182013214,63.974622257036,2.41570533953429e-06,0.00022998231615347,"Slfn1","schlafen 1","20555"
"ENSMUSG00000032322",3.18652671517252,4.79807628639429,64.2085361250718,2.41946775047612e-06,0.00022998231615347,"Pstpip1","proline-serine-threonine phosphatase-interacting protein 1","19200"
"ENSMUSG00000041959",2.46755280893762,7.05635828280402,64.15664201308,2.42227218119896e-06,0.00022998231615347,"S100a10","S100 calcium binding protein A10 (calpactin)","20194"
"ENSMUSG00000025163",4.2488478908808,3.12665279276958,54.542753540205,2.42782415217558e-06,0.00022998231615347,"Cd7","CD7 antigen","12516"
"ENSMUSG00000040809",3.77991774332878,5.70708989597485,63.7661685126643,2.50971419003712e-06,0.000236501348126779,"Chil3","chitinase-like 3","12655"
"ENSMUSG00000034349",1.72361677164379,5.68504611059647,63.5743297778009,2.54472046756107e-06,0.000237850208768323,"Smc4","structural maintenance of chromosomes 4","70099"
"ENSMUSG00000050370",4.6458491365388,4.26386412968772,63.719905842781,2.55032004095809e-06,0.000237850208768323,"Ch25h","cholesterol 25-hydroxylase","12642"
"ENSMUSG00000035000",3.71467464736955,2.74755647831195,56.7592579470104,2.58866842970721e-06,0.00024018860460868,"Dpp4","dipeptidylpeptidase 4","13482"
"ENSMUSG00000026073",6.48535733861822,6.77398511465972,60.9153217171059,2.68094641799722e-06,0.000247481446636855,"Il1r2","interleukin 1 receptor, type II","16178"
"ENSMUSG00000034329",5.09032659815533,2.2790480381451,48.9701310265721,2.75273158263198e-06,0.000252818134642439,"Brip1","BRCA1 interacting protein C-terminal helicase 1","237911"
"ENSMUSG00000030165",3.18435248948088,3.26620221071243,50.0628488443377,2.80292224203971e-06,0.000256127636996083,"Klrd1","killer cell lectin-like receptor, subfamily D, member 1","16643"
"ENSMUSG00000022945",3.3758558853616,4.49948833947901,62.5614971774572,2.83691703677693e-06,0.000256966095701622,"Chaf1b","chromatin assembly factor 1, subunit B","110749"
"ENSMUSG00000094628",-3.20422296220921,1.51182798909263,61.1913471670635,2.84050290943041e-06,0.000256966095701622,NA,NA,NA
"ENSMUSG00000029322",5.21695555388958,6.27076829681466,62.49387994213,2.88119832984275e-06,0.00025894857411507,"Plac8","placenta-specific 8","231507"
"ENSMUSG00000066682",4.15903527894519,2.30294643187959,62.5408021215084,2.89104139563611e-06,0.00025894857411507,"Pilrb2","paired immunoglobin-like type 2 receptor beta 2","545812"
"ENSMUSG00000031838",3.22645572308403,7.45021179012717,62.0247103297723,2.90674346770267e-06,0.000259072460892337,"Ifi30","interferon gamma inducible protein 30","65972"
"ENSMUSG00000021298",5.29684478080733,1.15714647228631,52.2670261672951,3.00918312516744e-06,0.000266887991586542,"Gpr132","G protein-coupled receptor 132","56696"
"ENSMUSG00000050063",3.43508412207418,6.70320945030006,61.7050090624278,3.0354383548196e-06,0.000267903347091468,"Klk6","kallikrein related-peptidase 6","19144"
"ENSMUSG00000003779",3.44278951077831,3.84127156102989,61.7461300088796,3.058904977005e-06,0.000268663921111415,"Kif20a","kinesin family member 20A","19348"
"ENSMUSG00000029304",4.93049612452344,15.1323208722996,61.3528361118028,3.08218023479467e-06,0.00026940042023256,"Spp1","secreted phosphoprotein 1","20750"
"ENSMUSG00000069792",3.55748498931415,8.15506516832648,61.107239500226,3.14960130831146e-06,0.00027396988688115,"Wfdc17","WAP four-disulfide core domain 17","100034251"
"ENSMUSG00000027994",3.46844375376121,5.72391444580528,60.975417717039,3.19124915498934e-06,0.000276264454359915,"Mcub","mitochondrial calcium uniporter dominant negative beta subunit","66815"
"ENSMUSG00000026536",5.14220117975407,4.79566707775164,60.6697462197813,3.29897059367792e-06,0.000284229880721022,"Ifi211","interferon activated gene 211","381308"
"ENSMUSG00000039899",3.58289859068796,4.36315985837178,60.4896056847341,3.33024083023522e-06,0.000285564205409696,"Fgl2","fibrinogen-like protein 2","14190"
"ENSMUSG00000060591",2.93028042419767,6.8868597550906,60.2902051187848,3.38523036495492e-06,0.000288910249967591,"Ifitm2","interferon induced transmembrane protein 2","80876"
"ENSMUSG00000029762",2.00021576227865,5.56646719781392,59.9551077752878,3.5124721253756e-06,0.000297691335997371,"Akr1b8","aldo-keto reductase family 1, member B8","14187"
"ENSMUSG00000031443",5.89769154885992,3.25646097036569,47.2924188378233,3.52102724276999e-06,0.000297691335997371,"F7","coagulation factor VII","14068"
"ENSMUSG00000095609",5.65877684694645,4.38041845112251,59.9840634566135,3.59319405795764e-06,0.000301387564394478,"Anxa2r1","annexin A2 receptor 1","100861753"
"ENSMUSG00000041736",3.04976648499745,8.4258815699112,59.6067097803879,3.59806079197519e-06,0.000301387564394478,"Tspo","translocator protein","12257"
"ENSMUSG00000024795",2.49201833446333,3.32474655829543,59.6682153674743,3.65014395439871e-06,0.000304341265285418,"Kif20b","kinesin family member 20B","240641"
"ENSMUSG00000085786",3.5054067241555,1.68297866218858,46.9312644202223,3.67231447296403e-06,0.000304785255776781,"Gm15987","predicted gene 15987","100504591"
"ENSMUSG00000031262",2.99450656211992,3.33290547661446,59.6832634142852,3.69256099991424e-06,0.000305066238225792,"Cenpi","centromere protein I","102920"
"ENSMUSG00000020437",2.21788656100187,5.04383236742755,59.0915231946431,3.77010091209006e-06,0.000310056526374752,"Myo1g","myosin IG","246177"
"ENSMUSG00000120140",5.44037609342054,2.33757957728859,55.2553141199631,3.84940392750402e-06,0.000312294308342482,NA,NA,NA
"ENSMUSG00000026981",6.26636259559051,8.23753825212343,58.9959385352636,3.85167241278338e-06,0.000312294308342482,"Il1rn","interleukin 1 receptor antagonist","16181"
"ENSMUSG00000009687",3.65504633799888,8.75439241017339,58.8416511881842,3.85520408744985e-06,0.000312294308342482,"Fxyd5","FXYD domain-containing ion transport regulator 5","18301"
"ENSMUSG00000003411",2.80335050929804,3.05598769699183,58.8511326207464,3.8663530132491e-06,0.000312294308342482,"Rab3b","RAB3B, member RAS oncogene family","69908"
"ENSMUSG00000030785",3.9588393350884,3.11022765035551,58.657256913454,3.97357947626545e-06,0.00031877787301611,"Cox6a2","cytochrome c oxidase subunit 6A2","12862"
"ENSMUSG00000087107",3.24753577190424,4.5332726538491,58.5060297777558,3.98186034939706e-06,0.00031877787301611,"Slfnlnc","schlafen long noncoding RNA","100043636"
"ENSMUSG00000059108",4.24531605568689,4.22632656979141,58.6103486161531,4.03329443159971e-06,0.000321473110797064,"Ifitm6","interferon induced transmembrane protein 6","213002"
"ENSMUSG00000051998",4.23875133227513,0.82762920159066,44.7154638292107,4.06613984803832e-06,0.000322398289856138,"Lax1","lymphocyte transmembrane adaptor 1","240754"
"ENSMUSG00000025044",4.33080339425172,9.42582255698587,58.2284211595643,4.08053989814047e-06,0.000322398289856138,"Msr1","macrophage scavenger receptor 1","20288"
"ENSMUSG00000026822",5.00549105307456,5.76669257965034,58.054765933309,4.18832223244818e-06,0.000328088011840494,"Lcn2","lipocalin 2","16819"
"ENSMUSG00000045502",4.0413286384471,4.00198858048367,58.1836329560853,4.1888205789617e-06,0.000328088011840494,"Hcar2","hydroxycarboxylic acid receptor 2","80885"
"ENSMUSG00000029752",2.32308739189888,5.52142105668939,57.7435526760689,4.26818479107173e-06,0.000330733734410669,"Asns","asparagine synthetase","27053"
"ENSMUSG00000121093",3.8084064978234,2.75417827830237,57.9999523586646,4.27579220019516e-06,0.000330733734410669,NA,NA,NA
"ENSMUSG00000050921",5.45615920164618,3.28095345015124,59.6451483780883,4.28049775051548e-06,0.000330733734410669,"P2ry10","purinergic receptor P2Y, G-protein coupled 10","78826"
"ENSMUSG00000051111",3.7168448609485,-0.0901473504736888,42.9399194395502,4.29571810017726e-06,0.000330733734410669,"Sv2c","synaptic vesicle glycoprotein 2c","75209"
"ENSMUSG00000030156",4.06339727137588,4.80402460858821,57.8942538407247,4.33257792867006e-06,0.000332158188404353,"Cd69","CD69 antigen","12515"
"ENSMUSG00000085337",2.48222667735392,2.81823361682655,57.4495151565814,4.47270580637453e-06,0.000341454287572719,NA,NA,NA
"ENSMUSG00000069910",3.43949869274913,3.32209533871204,55.6269346048024,4.54505077310007e-06,0.000345519343015544,"Spdl1","spindle apparatus coiled-coil protein 1","70385"
"ENSMUSG00000079339",6.03521536143612,2.73148388579586,50.0252218381185,4.66548342552315e-06,0.00035319075990791,"Ifit1bl1","interferon induced protein with tetratricpeptide repeats 1B like 1","667373"
"ENSMUSG00000053044",3.86326865424635,2.76741636399509,45.9757493666474,4.71548415925259e-06,0.000355488562055655,"Cd8b1","CD8 subunit beta 1","12526"
"ENSMUSG00000048621",5.34938557287204,4.7629558455671,56.62163703588,4.75892822823366e-06,0.00035727505574038,"Tasl2","TLR adaptor interacting with endolysosomal SLC15A4 2","622976"
"ENSMUSG00000031722",3.78145077033223,4.56882269417606,56.2956649034182,4.88900530215665e-06,0.00036552385509058,"Hp","haptoglobin","15439"
"ENSMUSG00000037185",4.07674808498011,0.970224454111734,53.700401484339,4.96257660207887e-06,0.000369497524532564,"Krt80","keratin 80","74127"
"ENSMUSG00000024659",3.22955724972932,9.58633981087274,55.9804856187396,5.02593791759089e-06,0.000370300520832357,"Anxa1","annexin A1","16952"
"ENSMUSG00000098620",-3.93219291383352,-1.12000084054373,40.6097832625907,5.02780105646013e-06,0.000370300520832357,NA,NA,NA
"ENSMUSG00000019874",2.23426279528341,7.12577627969282,55.9595212429903,5.03476085363178e-06,0.000370300520832357,"Fabp7","fatty acid binding protein 7, brain","12140"
"ENSMUSG00000027074",3.63815081150858,3.91183510262938,56.0757425106897,5.05981929065992e-06,0.000370636884315425,"Slc43a3","solute carrier family 43, member 3","58207"
"ENSMUSG00000033031",2.33616253119275,3.14038764364227,55.8012300685273,5.18391910452437e-06,0.000378196162734514,"Cip2a","cell proliferation regulating inhibitor of protein phosphatase 2A","224171"
"ENSMUSG00000021714",2.68339157766973,3.40051567712555,55.6922948579752,5.21979977512709e-06,0.000379284487274596,"Cenpk","centromere protein K","60411"
"ENSMUSG00000035692",4.19948999401586,5.42368070458866,55.5411881739261,5.24282068107825e-06,0.000379433418330995,"Isg15","ISG15 ubiquitin-like modifier","100038882"
"ENSMUSG00000048922",3.56922210228934,2.98778226560442,55.4136525498635,5.3990280247001e-06,0.00038918172928645,"Cdca2","cell division cycle associated 2","108912"
"ENSMUSG00000028341",3.69058666818806,2.55248087735386,54.0103375607266,5.42400771755054e-06,0.00038943083981604,"Nr4a3","nuclear receptor subfamily 4, group A, member 3","18124"
"ENSMUSG00000032254",3.01208169266731,3.60803721299891,55.1344367339643,5.54122926345069e-06,0.000395914186048308,"Kif23","kinesin family member 23","71819"
"ENSMUSG00000002835",2.64463460162662,3.21793643249561,55.2373796576135,5.5580723625861e-06,0.000395914186048308,"Chaf1a","chromatin assembly factor 1, subunit A","27221"
"ENSMUSG00000026558",2.4025112143219,4.75904280641063,54.8444199238237,5.60349806736578e-06,0.000397352085486783,"Uck2","uridine-cytidine kinase 2","80914"
"ENSMUSG00000022385",2.7511627304399,3.04242814050549,54.7866033719521,5.62218172136276e-06,0.000397352085486783,"Gtse1","G two S phase expressed protein 1","29870"
"ENSMUSG00000071341",4.39638259429334,-0.415110378835755,38.9300602187237,5.76582929329624e-06,0.000405918869274743,"Egr4","early growth response 4","13656"
"ENSMUSG00000026669",4.26290175308828,2.53908756513567,50.46092139576,6.05805689161905e-06,0.000424838850155285,"Mcm10","minichromosome maintenance 10 replication initiation factor","70024"
"ENSMUSG00000029379",5.24535439769007,0.912114643681679,45.45915066356,6.10443148015985e-06,0.000425657996859214,"Cxcl3","C-X-C motif chemokine ligand 3","330122"
"ENSMUSG00000028494",3.18234731568561,10.8590892232478,53.879894386134,6.14814162249069e-06,0.000425657996859214,"Plin2","perilipin 2","11520"
"ENSMUSG00000001525",1.63592220867118,8.01597800656157,53.858914958512,6.16073671226413e-06,0.000425657996859214,"Tubb5","tubulin, beta 5 class I","22154"
"ENSMUSG00000023349",3.2996829803522,8.36704752401952,53.8603652107973,6.16384210341646e-06,0.000425657996859214,"Clec4n","C-type lectin domain family 4, member n","56620"
"ENSMUSG00000000386",4.33772299797572,3.05793342062768,54.2332390188603,6.21601671819319e-06,0.000427628861149313,"Mx1","MX dynamin-like GTPase 1","17857"
"ENSMUSG00000022686",3.83469292823944,2.44842559713864,53.9249550137109,6.29644705907785e-06,0.000431521275151119,"B3gnt5","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5","108105"
"ENSMUSG00000024590",4.58843460201101,3.58525555437795,53.5516561053872,6.43308546676696e-06,0.000439221944717791,"Lmnb1","lamin B1","16906"
"ENSMUSG00000058818",2.83757458541334,6.14513508661439,53.2624333799734,6.53305438513633e-06,0.000442876368138572,"Pirb","paired Ig-like receptor B","18733"
"ENSMUSG00000029135",2.16824976151077,4.00944255179813,53.2371398967904,6.55230310775953e-06,0.000442876368138572,"Fosl2","fos-like antigen 2","14284"
"ENSMUSG00000026222",2.9152893561735,5.93062026131713,53.2197334279081,6.56004347875628e-06,0.000442876368138572,"Sp100","nuclear antigen Sp100","20684"
"ENSMUSG00000043263",4.48504438795963,5.24358958257704,53.1747350297489,6.59546656526886e-06,0.000443612552287768,"Ifi209","interferon activated gene 209","236312"
"ENSMUSG00000045382",5.37399138583564,2.16108408939402,50.6619853378134,6.64469860647685e-06,0.000445268636618465,"Cxcr4","C-X-C motif chemokine receptor 4","12767"
"ENSMUSG00000069793",3.78912577929127,2.86957104948625,52.9569598334699,6.83380291278763e-06,0.000451774305850363,"Slfn9","schlafen 9","237886"
"ENSMUSG00000039055",3.25454674412351,2.44775173902695,51.7892466029185,6.83429700719625e-06,0.000451774305850363,"Eme1","essential meiotic structure-specific endonuclease 1","268465"
"ENSMUSG00000022034",3.23653031989203,2.86265204334591,53.0487427306721,6.85951957304693e-06,0.000451774305850363,"Esco2","establishment of sister chromatid cohesion N-acetyltransferase 2","71988"
"ENSMUSG00000035042",4.48603139239794,5.40352088151945,52.7702338432954,6.86446224569002e-06,0.000451774305850363,"Ccl5","C-C motif chemokine ligand 5","20304"
"ENSMUSG00000041827",5.29508683704813,3.75193381641312,52.9856175692915,6.88021579256767e-06,0.000451774305850363,"Oasl1","2'-5' oligoadenylate synthetase-like 1","231655"
"ENSMUSG00000060424",-1.71814088093844,6.044191948232,52.7936884300582,6.89159942600454e-06,0.000451774305850363,NA,NA,NA
"ENSMUSG00000033083",2.26494959427073,3.68553441144223,52.6416926877054,6.95640452375146e-06,0.000454376270932257,"Tbc1d4","TBC1 domain family, member 4","210789"
